centroid_x,centroid_y,centroid_position_delta,spb1_x,spb1_y,spb1_z,spb2_x,spb2_y,spb2_z,spindle_length,spindle_length_delta,major_axis,minor_axis,aspect_ratio,major_axis_delta,minor_axis_delta,aspect_ratio_delta,kmt1,kmt2,kmt_length_difference,kmt1_stretch,kmt2_stretch,kmt_stretch_difference,Mutation
64.5714285714286,47.974025974026,NaN,49,51,3,82,47,7,33.4813380855664,NaN,1072.78616264015,403.494755740805,2.65873632154287,NaN,NaN,NaN,801.808580647526,844.761060892369,42.9524802448426,NaN,NaN,NaN,wt
63.5972222222222,49.7916666666667,2.0622550032373,48,47,12,83,61,11,37.7094152699296,4.22807718436319,1166.52874702816,348.373285780932,3.34850229521246,93.7425843880105,-55.1214699598728,0.689765973669589,596.871845541403,930.232229069709,333.360383528307,-204.936735106123,85.4711681773407,-290.407903283464,wt
62.0602409638554,48.8192771084337,1.81875035162367,47,50,18,83,48,19,36.0693775937429,-1.64003767618674,1182.53548628441,389.468766852954,3.03627809705953,16.0067392562491,41.0954810720215,-0.312224198152934,451.5,890.551654874663,439.051654874663,-145.371845541403,-39.6805741950467,-105.691271346356,wt
59.758064516129,55.9677419354839,7.51003101059103,44,57,25,82,53,25,38.2099463490856,2.14056875534273,1052.10936882411,331.897840850087,3.16997955192883,-130.426117460302,-57.5709260028669,0.133701454869305,580.5,976.06211380219,395.56211380219,129,85.5104589275278,43.4895410724722,wt
59.7764705882353,48.7058823529412,7.26188290872674,46,55,32,81,44,33,36.7014986070051,-1.50844774208046,1142.79751750901,410.198567237235,2.78596174824785,90.6881486849036,78.3007263871484,-0.384017803680988,553.473576605062,860.537332136149,307.063755531086,-27.0264233949375,-115.524781666042,88.4983582711043,wt
58.21875,47.0625,2.2643319078639,44,55,40,78,40,39,37.1752605908822,0.473761983877075,1158.05218297285,309.20835933164,3.74521628547172,15.2546654638415,-100.990207905595,0.959254537223873,554.849979724249,890.551654874663,335.701675150413,1.37640311918699,30.014322738514,-28.637919619327,wt
57.3164556962025,52.1518987341772,5.16876334204904,45,60,47,73,37,46,36.2491379207837,-0.926122670098493,1195.83090099229,373.15019323466,3.20469055804635,37.7787180194366,63.9418339030196,-0.540525727425365,526.508546939174,867.758751036254,341.250204097081,-28.3414327850759,-22.7929038384082,-5.54852894666772,wt
57.1320754716981,56.8301886792453,4.68192192131749,49,61,56,74,38,51,34.3365694267788,-1.91256849400492,991.914358122152,310.932281571421,3.19012986721454,-203.916542870136,-62.2179116632389,-0.0145606908318143,909.197998238008,1376.63802431867,467.440026080658,382.689451298834,508.879273282412,-126.189821983578,wt
56.8243243243243,52.0675675675676,4.77255388886372,46,61,60,74,39,60,35.6089876295297,1.27241820275092,1143.11281739612,363.669340356364,3.14327519684768,151.198459273964,52.7370587849426,-0.0468546703668586,413.001513314419,867.758751036254,454.757237721836,-496.196484923589,-508.879273282412,12.6827883588227,wt
57.0519480519481,51.6753246753247,0.453505289817428,46,60,68,75,41,67,34.6842903920492,-0.924697237480466,1191.31745053559,366.94768867939,3.24655935243258,48.2046331394765,3.27834832302585,0.103284155584902,364.867099092259,862.066847756019,497.199748663761,-48.1344142221602,-5.6919032802349,-42.4425109419253,wt
57.1639344262295,52.672131147541,1.00307731061819,46,61,74,75,41,74,35.2278299076171,0.543539515567822,1052.08202725624,323.012645694998,3.25709238098888,-139.235423279356,-43.935042984392,0.0105330285562943,413.001513314419,896.062637319512,483.061124005094,48.1344142221602,33.995789563493,14.1386246586673,wt
